Start (HH:MM:SS),End (HH:MM:SS),Segment
1:00:20,1:00:22,Nijedna riječ mi nije pala na pamet.
1:00:24,1:00:26,"I onda sam rekla novinarki, daj mi pomozi."
1:00:26,1:00:35,"I onda je ona rekla, ja sam se s njom složila, neurotičan, životan, ironičan."
1:00:36,1:00:37,"Kako, zadnje?"
1:00:37,1:00:39,"Neurotičan, životan, ironičan."
1:00:40,1:00:44,I onda sam poslije to prepričavala jednoj svojoj prijateljici koja me dugo zna.
1:00:44,1:00:48,"I onda je ona rekla: Ooga, Isuse, pa ti si ista takva."
1:00:48,1:00:57,"I onda smo se složili: Oka, onda sam dobro napravila film ako se iz njega kuži kakva sam ja jer je to cijela poanta."
1:00:57,1:01:10,"Najveća vrijednost filma, to smo već pričali, je upravo u ugrađivanju onog što mene čini drugčijom od svih drugih ljudi u taj film."
1:01:13,1:01:15,Slušala sam potkec danas.
1:01:18,1:01:27,sa voditeljem Andrew Hubermanom i sa druge strane bio je gost Robert Green koji je napisao knjigu Masteri.
1:01:29,1:01:34,I sad opet imam taj strah da će ovo zvučati otrcano i pokušat ću to reći na neki drugačiji način.
1:01:35,1:01:37,"Dobro, ti se svaki put obradiš po sofisticiraniji način."
1:01:38,1:01:38,Ajde.
1:01:38,1:01:39,Da zapravo.
1:01:44,1:01:48,"Stvarno naša najveća snaga leži u toj našoj jedinstvenosti, jel?"
1:01:49,1:01:49,Apsolutno da.
1:01:50,1:01:52,I ono prvo pitanje koje sam.
1:01:52,1:02:00,"te pitao, tko si ti i što ti hoćeš, mogao sam poslije toga hoćeš reći, reći, tko si ti i što ti hoćeš reći."
1:02:02,1:02:06,Ja definitivno želim nešto reći svojim podcastom i svojim brandom.
1:02:07,1:02:12,I ti definitivno želiš nešto reći sa svojim filmom Sedmo nebo kao i drugim filmovima.
1:02:15,1:02:18,"Da, ovo je samo zapravo komentar, nemam nekog pitanja poslije toga."
1:02:23,1:02:23,Koliko je?
1:02:24,1:02:46,"Koliko je kad stvaraš film u nekom posjetku, ja volim i brojke, koliko je tu tebe i te tvoje jedinstvenosti i specifičnosti, a koliko je razmišljanje o tome tko s druge strane tko konzumira ovo i za koga to radim?"
1:02:48,1:02:50,Koji je omjer između?
1:02:51,1:02:52,"Uf, to je teško pitanje."
1:02:56,1:03:11,Ja sam si jedini kompas zato što znam Znam šta je dobar film i trudim se napraviti ga.
1:03:12,1:03:12,Razumiješ?
1:03:19,1:03:20,Ne znam zašto.
1:03:22,1:03:27,Pokušavam naći neki primjer kako da to bolje objasnim.
1:03:31,1:03:38,"Znači, kad snimam neku scenu, ne padne mi na pamet šta će publika misliti ako ju snimim ovako ili onako."
1:03:39,1:03:40,Zato jer u snimanju se bavim.
1:03:43,1:03:45,Samim procesom stvaranja tog filma.
1:03:45,1:03:56,I ovo kad ti kažem da sam ja sebi pritom jedini kompas da u smislu da se trudim napraviti najbolji mogući film što mogu.
1:03:57,1:04:03,"I pritom moram zadovoljiti onaj osnovni prag, a to je da film bude uvjerljiv u svakom segmentu."
1:04:04,1:04:11,Jer najgore što ti se s filmom može desiti je da negdje felaš u uvjerljivosti.
1:04:12,1:04:19,Jer u tom trenutku gledatelji izlaze iz čarolije i tvoja misija nije ispunjena.
1:04:20,1:04:27,"Dakle, nije da mislim o tome kako će gledatelji reagirati na određenu stvar."
1:04:27,1:04:35,Ja mislim isključivo o tome kako će taj svijet koji kreiramo biti 100% uvjerljiv.
1:04:40,1:04:52,"Naravno, u tom da to sve skupa bude uvjerljivo, što je samo po sebi ubrzoka matematika, moram cijelo vrijeme misliti o napetosti."
1:04:52,1:04:56,"Dakle, da ni u jednom trenutku tebi gledatelju ne bude dosadno."
1:04:56,1:04:58,To mi je druga velika briga.
1:04:59,1:05:07,"I onda ide još onou hljadu, i jedna sitnica kojom se također moram baviti."
1:05:08,1:05:16,"Zato što, da je ovo sad scena u filmu, samo ovo tu di sad ti i ja sjedimo i razgovaramo."
1:05:18,1:05:19,"Sve igra, kako bi ti rekla."
1:05:19,1:05:22,I ovaj stol kako izgleda i koje boje i od kojeg materijala.
1:05:22,1:05:24,"I ovi mikrofoni, i čaša."
1:05:27,1:05:31,"Ovdje je odljesak u ovom staklu, to nije dobro, moramo nešto napraviti."
1:05:31,1:05:32,Nešto ono bla bla bla.
1:05:33,1:05:36,"Ili imam nešto iza sebe, nemam, možda bi mi trebala biljka."
1:05:38,1:05:42,"I to je užasno puno, strava puno elemenata."
1:05:42,1:05:47,Ali osnovno ono najvažnije je da to bude uvjerljivo.
1:05:48,1:05:50,Jer to nije isto kao u stvarnosti.
1:05:51,1:05:56,Prenošenje realnosti na filmski jezik ima svoje zakonitosti.
1:05:57,1:06:04,"Nekad kad, recimo, ideš me u fotkat i ja ću napraviti ovo."
1:06:08,1:06:08,I ispašću super.
1:06:09,1:06:12,"Iako se ja dok napravim tu gre grimasu, sjećam kao idiot."
1:06:13,1:06:15,Slično je i sa filmskom kamerom.
1:06:16,1:06:22,"Nije ti uvijek feeling uvjerljiv, ali kamera to naprosto čita kao uvjerljiv."
1:06:22,1:06:32,"I moj posao je da ja to znam, prepoznam i navigiram glumce u pravom smjeru."
1:06:34,1:06:40,"Ima i puno veze s jezikom, zato sam malo razmišljala koliko sam stigla dok smo ti i ja razgovarali."
1:06:40,1:06:47,"Kad mi kažeš da bi volio da ti je podcast opušteniji, ali da zadrži ozbiljnost."
1:06:48,1:06:50,To ima malo veze s jezikom.
1:06:51,1:06:58,"Mislim da bi recimo prvi korak bio koji možemo sad već isprobat, je da opustiš jezik u pitanjima."
1:06:58,1:07:01,"Znači, da postavljaš pitanja, e, se sguđuje kako ja pričam?"
1:07:02,1:07:04,"Ja pričam kao da smo na cesti, kao da smo na kavi."
1:07:04,1:07:10,"Namjerno ne pričam sto posto pravilno, jer znam da to utječe na opuštenost."
1:07:11,1:07:11,Sguđuje.
1:07:13,1:07:14,A ne razumiješ.
1:07:18,1:07:22,Daš mi ta sva pitanja da ti ovdje demonstriram na živom primjeru?
1:07:22,1:07:23,Vidjela sam ih već.
1:07:24,1:07:24,"Da, da, mislim."
1:07:28,1:07:29,Sad ću ti reći jedno.
1:07:29,1:07:32,"Ne, on govori za ono u Avstriji, u Gorsi i Skrbiji."
1:07:32,1:07:33,"Ne, sve je sva."
1:07:34,1:07:35,"Ne, sve je sva."
1:07:36,1:07:37,"Znači, imaš jedno pitanje."
1:07:39,1:07:42,Da li film radiš za publiku ili u konačnici više za sebe?
1:07:44,1:07:46,Kako bi to više ulično pisao?
1:07:46,1:07:47,Da vidimo.
1:07:48,1:07:54,"Čekaj, čekaj, čekaj, čekaj."
1:07:55,1:07:55,Sa malo.
1:07:59,1:08:02,"A da mi reciš šta ti misliš o svom filmu., je li on ti bio dobar?"
1:08:03,1:08:07,Je li ti više radiš filmove sam za sebe ili za publiku?
1:08:09,1:08:11,Je li ovo bilo sada opušteno?
1:08:12,1:08:12,Što vi kažete?
1:08:12,1:08:14,Ali ja nisam glumica.
1:08:14,1:08:15,A što vi kažete?
1:08:16,1:08:19,Je li bilo opuštenije nego kad on mene pita?
1:08:21,1:08:21,Manje forma.
1:08:21,1:08:22,"Da, opet."
1:08:23,1:08:25,"Ostavit će sva pitanja pametna, neće ono."
1:08:26,1:08:28,Misliš da ima potrebu ispas pametan?
1:08:29,1:08:36,"Imaš definitivno, pa vidiš da se bojiš opuštat format da ne bi djelovao trivijalno."
1:08:36,1:08:36,Ali.
1:08:38,1:08:45,"Nije da se bojim opuštati format, nego ne želim da ovo bude klasični kihi, haha podcast."
1:08:45,1:08:47,"Aha, haha, kožiš."
1:08:49,1:08:52,Ali bih volio da ima više smijeha.
1:08:52,1:08:53,"Da je pitki, možda."
1:08:54,1:08:57,"Da je pitki, to znači da više koluje."
1:08:58,1:09:00,Da se ipak publika može tu i tamo nekad nasmijati.
1:09:02,1:09:03,"Da bude inteligentni humor, evo."
1:09:03,1:09:04,"Da, da, da."
1:09:04,1:09:05,"Pa ok, ok, ok."
1:09:06,1:09:10,Mislim da je jedna od stvari da treba ovaj jezik da je jako bitan.
1:09:11,1:09:13,"Jezik je užasno bitan, da."
1:09:15,1:09:15,Pa.
1:09:15,1:09:18,"Pa, šta misliš da li ja ovako pričam i privatno?"
1:09:18,1:09:20,Isto kad se kamere ugasi.
1:09:21,1:09:22,Pa ne znam.
1:09:22,1:09:24,"Ajde, ti sad mene okarakterizira kako sam ja."
1:09:25,1:09:27,"Da, malo ću te pitati neka pitanja, pa ćemo vidjeti."
1:09:27,1:09:28,"Ajde, evo."
1:09:28,1:09:33,Ti si mene prvo si me pitao tko sam ja i šta ja hoću.
1:09:33,1:09:34,A tko si ti šta ti hoćeš?
1:09:36,1:09:38,Pa ti si meni kao diplomata odgovorila ništa.
1:09:39,1:09:41,I sad ja tebi moram iskreno odgovoriti.
1:09:42,1:09:46,"Pa dobro, ali mislim, zašto sam ti ja sad kako bi rekla parametar?"
1:09:46,1:09:49,"Ti reci onakav kak se ti osjećaš, okej da kažem."
1:09:49,1:09:51,"Pa ja ću ti reći iskrenije, autentičnije."
1:09:52,1:09:52,Ajde.
1:09:53,1:09:55,Mamo se kao da sam na trenutak istine.
1:09:56,1:09:57,"Ajde, ajde."
1:09:58,1:10:03,"Saslušaj da si bila dobar izbor za ovaj, mislim, trenutak istine."
1:10:04,1:10:06,"Ja sam mislila da to gluma, ali to je prava jasna."
1:10:10,1:10:11,Što je bilo pitanje?
1:10:11,1:10:14,Kositi i šta ti hoćeš?
1:10:16,1:10:22,"Pa jasni ti jedan lik, evo još to je neformalni jezik, jasni ti jedan lik."
1:10:23,1:10:26,"Ne razmišljaj kako pričaš, samo priče koje smo na kavi."
1:10:26,1:10:28,Kositi Vinko i šta ti hoćeš?
1:10:29,1:10:32,"Užasno me to muči, reci mi, molim te, baš me zanima."
1:10:35,1:10:36,Znam da je teško pitanje.
1:10:37,1:10:39,"Je, da, ne možeš odmah reći."
1:10:40,1:10:47,"Pa što je najsmješnije, svaki dan razmišljam o tome i dalje ne mogu lagano ti dati odgovor na to pitanje."
1:10:48,1:10:53,Ja sam neki lik koji pokušava pronaći smisao u ovom besmislu.
1:10:54,1:10:56,"Aha, ok, ok, dobro."
1:10:56,1:11:28,"I zapravo lud potkest, što neće lud biti, samo potkest u budućnosti., ima zadatak zapravo meni i publici, a i gostu, malo zagovarati maštu, malo izvući nas sve iz nekakve naše uobičajene paradigme, da bi si pokušali dati odgovor na to pitanje."
1:11:28,1:11:30,A kad se u vezi ovog posla osjećaš najbolje?
1:11:31,1:11:35,"U vezi ovog posla, kad se osjećaš najbolje?"
1:11:36,1:11:43,Kad imam osobu preko puta sebe koja me zaintrigira i koja mi daje neki novi kut gledanja.
1:11:44,1:11:46,"koji nisam vidio do sada, kao što ti radiš."
1:11:47,1:11:48,"Što sam te htjela pitati, ali to misliš na mene?"
1:11:49,1:11:49,Da.
1:11:50,1:11:51,Hvala ti.
1:11:52,1:11:58,"Ali ti si cijelo vrijeme kao onaj koji intervjuira, ali ima riječ za onog koji intervjuira."
1:11:58,1:11:58,Voditelj.
1:11:59,1:11:59,Interviewer.
1:12:01,1:12:04,"Ti si good cap, bad cap, taj pristup ti je dobar."
1:12:04,1:12:14,"Zato jer svaki put kad me kritiziraš, ja imam potrebu ti se sviđet i onda se malo otvorim više."
1:12:16,1:12:19,"To ti je good cap, bad cap, to ti je dobra metoda."
1:12:19,1:12:20,Hvala ti.
1:12:22,1:12:29,"Ja ti zapravo imam tu, to mi je deformacija, to čak nije ni profesionalna deformacija nego karakterna deformacija."
1:12:31,1:12:36,"Mene moja žena nekada dolazi pa šta to pitaš čovjeka, pa predirektno je pitanje, pa nemoj to tako."
1:12:37,1:12:50,"Ja ti od malena sam kao neki mali detektiv, jako volim postavljati pitanja, kao da sam u neku ruku nekad je autističan, očito pa nekako užite međuljudske odnose, a obožavam međuljudske odnose, postavim predirektno pitanje."
1:12:53,1:13:03,"I zapravo trudim se kroz to postavljanje pitanja i ovdje u potkestu i općenito u životu doći do tih nekih odgovora, ono smisao za publiku, smisao za mene, smisao za tebe."
1:13:05,1:13:18,"A onda se nekako pitam da uglavnom ljudi koji rade nešto toliko dominantno, ono bijesomučno bi tako to nazvao, zapravo možda oni žele da njima netko postavi neko pitanje."
1:13:20,1:13:38,"Jer imam osjećaj opet da se vratimo na početak, na onu samosvjesnost i ono tko sam ja itede Možda možeš doći do veće samosvjesnosti kad malo izađeš iz sebe i kad ti netko drugi postavi neko zanimljivo pitanje, ili ne?"
1:13:38,1:13:39,"Da, apsolutno."
1:13:39,1:13:41,Imaš neko pitanje za me za kraj?
1:13:41,1:13:43,Jesi li ti sretan čovjek?
1:13:44,1:13:48,"Pa da, svi smo sretni ljudi."
1:13:48,1:13:51,Sreća je vrlo kratko trajna pojava.
1:13:52,1:13:54,Ali nazvoo bi se sretnim čovjekom?
1:13:54,1:14:10,"Da, zato što sam se rodio 7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7 je da li si sretan, a drugo je da li si sretan što te čini sretnim."
1:14:11,1:14:13,Možda ne razmišljamo o sreći na isti način.
1:14:15,1:14:23,"Znači sreća su meni trenuci sreće, a drugom je ispunjenje i nekakav smisao."
1:14:24,1:14:36,"Sam čitala jednu knjigu, zaboravila sam joj ime, napisuju je psihijater koji je proveo neko vrijeme u Auschwitzu, tri godine ti."
1:14:37,1:14:38,Preživio je Auschwitz.
1:14:38,1:14:39,Viktor Frankl možda?
1:14:40,1:14:42,"Moguće, ne mogu se sjetiti, zaboravila sam."
1:14:42,1:14:43,"The meaning of life, da."
1:14:43,1:14:48,"Da, prva polovica knjige je Auschwitz, druga polovica zaključci koja izvlači iz tog iskustva."
1:14:48,1:14:59,"Sjećam se kada je on napisao koje su četiri razloga za sreću, koje su četiri stvari koje čovjeka čine sretnim i ispunjenim."
1:14:59,1:15:02,"To je isto po njemu, po meni."
1:15:06,1:15:22,"Dijeliti život s nekim koga voliš i tko te voli i poštuje, raditi posao koji te ispunjava, pomagati drugima i koji je četvrti?"
1:15:23,1:15:25,Moguće je da je voljeti sebe.
1:15:25,1:15:26,"Odjeći sebe, moguće."
1:15:29,1:15:29,Da.
1:15:31,1:15:39,Bilo mi je drago razgovarati s tobom i malo neobično jer si jako ozbiljan.
1:15:41,1:15:42,"Mislim, nismo gotovi."
1:15:42,1:15:44,Nismo tako ozbiljni.
1:15:44,1:15:46,"Nisam tako ozbiljan, vidiš da nisam."
1:15:46,1:15:46,Ajde.
1:15:48,1:15:49,Ne ozbiljni se.
1:15:49,1:15:50,"Jesi, ovaj."
1:15:50,1:15:50,Ne ozbiljni se.
1:15:52,1:15:56,"Znaš što, ja ti razmišljam o balansu na jedan drugačiji način."
1:15:57,1:16:00,"Ljudi, kad pomisle na balans, oni misle da je nešto u sredini."
1:16:02,1:16:05,Za me je balans živjeti na ekstremima.
1:16:06,1:16:11,"Ja mogu biti jako gufi, mogu biti jako opušten, jako blesak i opušten."
1:16:11,1:16:13,Sam rekao dva puta opušten.
1:16:14,1:16:14,Da.
1:16:14,1:16:16,"A od kud si ti, od kud je taj naglasak?"
1:16:17,1:16:18,Iz Monte Carla.
1:16:18,1:16:19,Mamo?
1:16:20,1:16:20,Stvarno.
1:16:22,1:16:22,Od kud si?
1:16:26,1:16:28,A s druge strane mogu biti jako ozbiljni.
1:16:31,1:16:31,Da.
1:16:34,1:16:35,A od kud je naglasak tvoj?
1:16:36,1:16:37,Po mami i tati.
1:17:17,1:17:25,"Nedavno sam pričala, znači moj najbolji suradnik Hrvoje Osvedić, producent i ko scenarist mog filma, je Osječani."
1:17:26,1:17:31,"I nedavno smo imali premijeru filma u Osijeku, gdje smo se puno smijali."
1:17:31,1:17:41,"Tamo su došli i njegovi prijatelji iz djetinstva i mladosti, prijatelji od Kreške Mikića, glavnog glumca, oni su osjećali i samo su bacali neke forme."
1:17:41,1:17:50,"I onda sam ja povela razgovor o tome što vas osjećaje čini tako duhovitima, pogotovo u usporedbi s nama, purgerima."
1:17:51,1:18:01,I zapravo smo došli do toga da oni svako malo bace komentar koji je duhovito izvrtanje onog što se upravo reklo.
1:18:02,1:18:05,"Tipa, čeka, idem neki banalni primjer."
1:18:06,1:18:18,"Ja pričam osjećaninu, ovaj frajer sve se nešto muva oko mene već danima, tjednima, stalno me zivka, šaljem im poruke, a nikako da me pozove van."
1:18:19,1:18:24,"I onda veli moj prijatelj osjećanin, he da, puno zu i malo meda daje."
1:18:25,1:18:27,"To stefore, osjećke."
1:18:28,1:18:28,U.
1:18:31,1:18:32,Kaj?
1:18:32,1:18:34,"Ne, to nije bio vic, nego on je zapravo."
1:18:35,1:18:37,"Jesam sad humoristički bio, jel da?"
1:18:37,1:18:38,"Ne, to je to."
1:18:39,1:18:40,Ali ovo nije bio vic.
1:18:41,1:18:49,"Osjećanite nasmijavaju zato jer bace narodnu mudrost, paralelu ili komentar kad se tome najmanje nadate."
1:18:49,1:18:50,Jako su dobri u tome.
1:18:50,1:18:52,"Pa nije to zbog toga što ste ih zvali, to je zbog vas."
1:18:52,1:19:07,"Sjećam se jedne konobarice u jednom baru gdje sam često izlazila osjećanke koja je jednom rekla na dvije nešto priče, a ona kaže ako sam veslo sisala, nisam čamac proglašenutala."
1:19:07,1:19:09,Ja nikad nisam čula ovaj drugi dio.
1:19:09,1:19:12,"Ovisno je samo da nisam vesla, sisuala."
1:19:13,1:19:18,Nikad nisam znala da postoji taj drugi dio koji je naravno došao iz Osijeka.
1:19:19,1:19:20,Awkward silence.
1:19:22,1:19:28,"Uglavnom, čini mi se da su osjećajeni najduhovitiji među Hrvatima."
1:19:29,1:19:30,Ozbiljno ti kažem.
1:19:31,1:19:32,Upravo osjećajeni.
1:19:32,1:19:34,To znači da sam ja iz Osijeka.
1:19:34,1:19:35,Izimka ti si izimka.
1:19:37,1:19:38,Čovek je pravi.
1:19:41,1:19:43,"Da, ali reći ti nešto."
1:19:44,1:19:48,"Znači, ispričao sam jedan vic svojim roditeljima i svom bratu prije 15 godina."
1:19:48,1:19:52,I to je najgluplji vic svih vremena.
1:19:52,1:19:54,Ali oni se dan danas sjećaju tog vicina.
1:19:54,1:19:56,Da me ispričaju da čujem.
1:19:56,1:19:56,Neću.
1:19:58,1:20:00,"Neću, nego ću ti postaviti par pitanja za kraj."
1:20:00,1:20:03,"Ipak želim kao ti sačuvao svoju reputaciju, ne mogu tako."
1:20:03,1:20:04,Ajaj.
1:20:06,1:20:08,Ovo su brzo poteze.
1:20:09,1:20:14,"Znači, ja ti kažem riječ, ti mi daš kao igra asociacija."
1:20:15,1:20:15,Starost.
1:20:16,1:20:17,Mladost.
1:20:18,1:20:20,I su se kako zabavno.
1:20:22,1:20:49,"Osamljenost, tuga, bolest, strah, smrt, olakšanje, život, sreća, ljubav, ideal, smisao, djetet."
1:20:56,1:20:59,Hvala ti što si me zvao.
1:21:01,1:21:05,Ja bih dala jedan savjet Hrvatima na kraju ove naše priče.
1:21:07,1:21:13,Kako da ih potaknemo da shvaćaju sami sebe manje ozbiljno?
1:21:14,1:21:16,"Evo, ajmo probati nekako zajedničkim snagama."
1:21:19,1:21:32,"A mislim da je to već sve izrečeno i da kad neku poruku ponoviš više puta, bude koja izlaze na ploče više ti na nikakvo značenje ono, samo nekom mrmljanjem ono što bi bilo lalo, bez veze."
1:21:34,1:21:37,"A to znači da ono., ne znam, svi ćemo umrijeti."
1:21:38,1:21:39,"Ne, nije bitno."
1:21:39,1:21:40,Previše sam se s time složio.
1:21:40,1:21:41,"Ne, nije bitno."
1:21:43,1:21:44,Treba ih nasmijavati.
1:21:45,1:21:47,Možda zato imam tu potrebu da nasmijavam ljude.
1:21:48,1:21:49,Treba ih nasmijavati.
1:21:51,1:21:52,"Da, treba ih nasmijavati."
1:21:52,1:21:55,Treba ih opuštati nasmijavanjem.
1:21:55,1:21:56,Možda ih treba i uplašiti.
1:21:57,1:21:58,Možda ih treba i nasmijati.
1:21:58,1:22:00,"Ne, možda ih treba i iznenaditi."
1:22:00,1:22:01,Možda ih treba iznenaditi.
1:22:02,1:22:04,"Možda, potaknuti reakciju u svakom slučaju."
1:22:05,1:22:06,Ne mora biti samo smijeh.
1:22:07,1:22:07,Tak je da.
1:22:08,1:22:10,"Da, si uživala u razgovoru."
1:22:11,1:22:14,"Ne znam, možda sam bio neobičan, nemam mišljenje."
1:22:14,1:22:16,Treba mi malo da mi se slegnu dojmovi.
1:22:17,1:22:19,Čudna mi je tu atmosfera.
1:22:20,1:22:26,Podsjeća me kao kada snimaš najteže od svega na filmu je snimiti scenu seksa.
1:22:27,1:22:28,Ništa nije teže od ovoga.
1:22:29,1:22:31,Uvjerljivu scenu seksa.
1:22:31,1:22:36,"I obično onda maknemo sve članove ekipe, ostanu samo oni koji moraju biti."
1:22:37,1:22:39,Možda za početak da smo sami.
1:22:40,1:22:44,"Jer to je malo opterećenje kad te slušaju drugi ljudi, naravno."
1:22:44,1:22:47,A je feeling sličan je tome kao kad se skineš gol.
1:22:48,1:22:52,"A jesi radila kad je intervjua da si bila sama sa voditeljem, voditeljicom?"
1:22:52,1:22:56,"Mmm, ne sjećam se."
1:22:57,1:22:58,Ja sam ti snimio.
1:22:58,1:23:00,Ali to bi možda bilo moguće.
1:23:00,1:23:03,Jer vi tu morate biti fizički dok se snima?
1:23:04,1:23:04,Pa.
1:23:08,1:23:09,Ono njih deset se jalo.
1:23:10,1:23:13,"Oje, pa gdje se ti kamere snimaju?"
1:23:14,1:23:15,"Ajmo, ajmo, ajmo."
1:23:16,1:23:19,"One, kamere se uključe, vi ste u susjednoj prostoriji."
1:23:19,1:23:21,Na prostoriji režijama da.
1:23:21,1:23:21,Da.
1:23:23,1:23:25,Misliš da bi tebi bio drugačiji osjećaj?
1:23:25,1:23:45,"U reči, jedan od boljih iskustava sнимаanja podcastom je bio: kad nisam imao kamere, samo mikrofone, i oni su mi, naravno, i oni smo popili bocu vina i bili smo sami u sobom."
1:23:45,1:23:46,"Da, naravno."
1:23:50,1:24:02,"I kamere te isto, upočasilo je nas, naravno, sve ovo pojedom par očiju, da bi to bio moj profil."
1:24:02,1:24:11,Bio moj profesionalni savjet tebi da se osamiš u ovom procesu kao što se mi osamljujemo kad na filmu snijemo scenu seksa.
1:24:12,1:24:18,"Jer zapravo u oba slučaja se radi o goljenju, o intimni."
1:24:23,1:24:33,"Moram ti reći da mi je ovaj razgovor s tonom bio vrlo značajan i da ću ga sigurno dugo pamtiti da ću vrtiti neke ideje koje si mi prenijela danima, mjesecima."
1:24:34,1:24:35,Pa baš mi je drago.
1:24:35,1:24:35,Hvala ti na tome.
1:24:36,1:24:37,Baš mi je drago.
1:24:37,1:24:37,Hvala ti na tome.
1:24:38,1:24:39,Ali to možeš sve pronaći.
1:24:39,1:24:42,Možeš sebi zahvaliti jer si to izvukao iz mene.
1:24:43,1:24:44,"Evo, ja se samo nadam da."
1:24:44,1:24:46,Nije izašlo ni otkud.
1:24:46,1:24:46,Kad budeš.
1:24:46,1:24:47,"Pa, ništa mi nije izazvalo."
1:24:48,1:24:51,"Pričala o meni, lud potpis, da ćeš misliti pozitivno."
1:24:53,1:24:55,To je u konačnici moja ideja i moj cilj.
1:24:55,1:25:16,"Ono što se meni sviđa kod tebe, što si samokritičan, rijetko vidi žena, kod nas i općenito, što razmišljaš točime se baviš i samoga sebe, što želiš biti bolji, a ne da misliš a priori da si najbolji."
1:25:18,1:25:20,I to može izaći samo na dobro.
1:25:21,1:25:22,Ali ja ti mislim da je to paradoks.
1:25:23,1:25:23,Šta?
1:25:24,1:25:28,"Opet ti kažem, moja najbitnija vrijednost je balans."
1:25:29,1:25:31,Ja u isto vrijeme mislim da sam najbolji i najgori.
1:25:33,1:25:34,I mislim da je tu moja najveća snaga.
1:25:38,1:25:39,Sti je riba po horoskopu.
1:25:39,1:25:40,Se znao sam da će biti to.
1:25:41,1:25:41,"Jesi, je onda?"
1:25:42,1:25:42,Pa nisam.
1:25:42,1:25:44,Pa kako ću biti riba sedmi sedmi?
1:25:46,1:25:50,"To je prvo pitanje za koje sam mislio da će me pitati kad sam došla, šta sam u horoskopu."
1:25:50,1:25:54,Je li rak?
1:25:54,1:25:55,Rak.
1:25:55,1:25:56,"Da, u biti sam."
1:25:56,1:25:58,Ali u poznaku sam strelac.
1:25:58,1:26:01,"Aha, dva koraka unatrag, jedan unaprijed."
1:26:01,1:26:02,To je.
1:26:03,1:26:03,"Da, to je."
1:26:03,1:26:04,Nećemo vidjeti.
1:26:04,1:26:05,"Da, soli smo na mjestu."
1:26:05,1:26:06,"Ne, ne, ne."
1:26:07,1:26:08,"Oprezno, ideš naprijed."
1:26:09,1:26:14,"To je ovo kad ti kažu, volio bih da je razgovor opušteniji, ali ne želim da izgubi na ozbiljnosti."
1:26:16,1:26:19,"To ti je dva unaprijed, jedan unaprijed."
1:26:20,1:26:21,Je.
1:26:22,1:26:24,Zašto nisi bliže mikrofonu?
1:26:25,1:26:26,Pa što mislim imamo još uvijek?
1:26:26,1:26:26,Da.
1:26:27,1:26:29,Hoćeš da ti ponovimo ovu mudrost?
1:26:29,1:26:30,Ne moraš.
1:26:30,1:26:31,"Slušamo, prosila."
1:26:33,1:26:51,"Izrađivala sam horoskop iz svog filma za potrebe društvenih mreža, koji će izaći sad za koji dan, jako sam uzbuđena, gdje sam određivala za svaki horoskopski znak po jednog lika iz mog filma i tipičnu rečenicu za taj znak i to mi je bilo jako zabavno."
1:26:51,1:26:52,A ti i ta rota baviš isto?
1:26:52,1:26:57,"Ne, ne, samo sam se sad malo recreativno bavila horoskopom, bilo mi je zabavno."
1:26:59,1:27:00,Trenutak istine.
1:27:00,1:27:02,Imam sastanak u šest sati.
1:27:04,1:27:07,"Aha, čovjek, vidiš budilica ticu kao što sam ja."
1:27:07,1:27:09,"Ajato, meni sad govoriš, oka."
1:27:11,1:27:15,Ali imam osjećaj da ne znam kvalitetno završiti ovaj naš razgovor.
1:27:17,1:27:18,A to mi je do sada nekako bilo uvijek.
1:27:19,1:27:19,Aha.
1:27:19,1:27:20,To je u mom mišljenju moja snaga.
1:27:21,1:27:23,Nekako kao da ga ne mogu završiti.
1:27:24,1:27:26,Toliko mi je dobro da ga ne znam završiti.
1:27:27,1:27:30,"A što tražimo neki zaključak, neki punč line."
1:27:31,1:27:31,Čekaj.
1:27:39,1:27:41,"Obrati se publici, molim te i završit ćemo."
1:27:41,1:27:42,Reci im nešto pametno.
1:27:43,1:27:44,"Ja da se obratim, molim te."
1:27:46,1:27:47,"Evo, Isus."
1:27:48,1:27:50,Tisi znaš koja je jedna od mojih najvećih frustracija?
1:27:51,1:27:52,I dalje kad dajem.
1:27:52,1:27:53,"Reci njima, daj me jednu."
1:27:54,1:27:57,"Ne, ne, tiče se više tebe nego njih."
1:27:58,1:28:07,"I dalje kad dajem intervjue i onda napišu u uvodu nekadašnja voditeljica, bivša voditeljica."
1:28:07,1:28:15,"Znači, ja se ne uspijam odarastiti od etikete čak ni 15 godina nakon što se ja više tim poslom ne bavim."
1:28:15,1:28:17,"A, moraš se baviti PR-om više."
1:28:18,1:28:19,Misliš?
1:28:20,1:28:23,"Evo ti, super ideja za kraj, evo ćemo završiti."
1:28:24,1:28:26,"Ne volim reći emisija, zato što podcast nije emisija."
1:28:26,1:28:29,"Ja bih isto volio imati podcast, samo da kažem, jako mi se osviđa."
1:28:30,1:28:32,"Znači, tvoj, ali onda stvarno završamo."
1:28:33,1:28:33,"Ajde, ajde."
1:28:33,1:28:46,"Znači, tvoj završni zadatak je da osmisliš natpis, sad onda zamisli si da ovaj naš razgovor je na nekakvom časopisu koji te bi dragi, osnova za neki film, tako nešto."
