Start (HH:MM:SS),End (HH:MM:SS),Segment
0:44:13,0:44:18,Također imamo kratku prezentaciju o tome kako samo tri predmeta tjedno mogu zaista pomoći da vidite napredak.
0:44:18,0:44:18,prema vašem cilju.
0:44:19,0:44:25,Stoga ih potičemo da odaberu te tri jer smo vidjeli da pomaže da su drugi u aplikaciji uspjeli s tim trima.
0:44:26,0:44:31,"A zatim imamo neke male podsjetnike kako bismo ih doveli do tih tri, kao i do komunikacijskog putovanja."
0:44:32,0:44:32,Dobro.
0:44:32,0:44:35,Želio sam malo govoriti o testiranju cijena.
0:44:35,0:44:46,"Dakle, Lucy, ranije ste spomenuli da ste na korporativnoj razini imali cijene i iterirali na cijenu tijekom vrlo dugog dvadesetčetverogodišnjeg razdoblja."
0:44:47,0:44:52,Kako ste pristupili testiranju cijena u aplikaciji i koje su neke od lekcija koje ste naučili tamo?
0:44:53,0:44:56,"Da, za osnovnu djelatnost bili smo vrlo oprezni s cijenama."
0:44:56,0:45:05,"Dakle, zapošljavamo istraživačke tvrtke, tvrtke za istraživanje cijena i trebamo godine prije nego što napravimo bilo kakve promjene jer već imamo tako veliku zajednicu za aplikaciju."
0:45:05,0:45:14,"Počeli smo s istraživanjem o tome što smo mislili da su ljudi voljni platiti, ali, kao što znate, kad jednom u životu, to je potpuno drukčije od istraživanja."
0:45:14,0:45:17,"Pokušavate najbolje što možete, ali stvari se mogu promijeniti."
0:45:17,0:45:20,I tada je kultura testiranja i ponavljanja stvarno važna.
0:45:21,0:45:25,"Dakle, počeli smo s mjesečnim i godišnjim planovima, ali oboje su bili besplatni probni period."
0:45:26,0:45:32,"Na početku smo vjerovali u našu mjeseččna cijena bila je 19,99 dolara, a godišnja cijena 129 dolara."
0:45:33,0:45:35,I vidjeli smo da konverzija nije bila baš dobra.
0:45:35,0:45:36,Tako smo počeli ponavljati.
0:45:36,0:45:40,Koristili smo RevenueCat za AB test različitih paketa cijena.
0:45:40,0:45:50,"I nakon mnogo različitih testova, za koje mislim da još uvijek imamo prostora za poboljšanje, sada smo na mjesečnoj cijeni od 14,99 dolara, bez besplatnog probnog razdoblja, što je dovelo do odličnih rezultata."
0:45:50,0:45:54,"Stoga vam preporučujem svima koji dvojbe, svakako ga isprobajte."
0:45:54,0:46:00,"A za razliku od mnogih aplikacija za fitness, samo dajemo sedmodnevni probni period na godišnjem planu."
0:46:00,0:46:03,Mnoge aplikacije daju tridesetodnevne besplatne probne razdoblje.
0:46:03,0:46:12,"Ili čak četrnaestodnevne probne provjere, ali vidjeli smo da je, znate, skratiti ih na kraću probnu provjeru dovelo do većeg angažmana, većeg angažmana nego da se žure u isprobavanje."
0:46:12,0:46:15,I zapravo nismo primijetili pad konverzije.
0:46:15,0:46:18,Vidjeli smo ogroman napredak u konverziji iz probne provjere u plaćene.
0:46:18,0:46:28,"Dakle, kada smo počeli s aplikacijom, otprilike trideset posto naših korisnika, čak i malo manje, odabralo je godišnji plan, a konverzija je bila trideset posto iz probne provjere u plaćene."
0:46:29,0:46:38,"U ovom trenutku, otprilike šezdeset posto korisnika odabire godišnji plan i otprilike pedeset i šest posto konverzije iz godišnje provjere."
0:46:38,0:46:39,Sada možete isprobati pretvorbu iz probnog u plaćeni na godišnjem.
0:46:39,0:46:40,To je lijepo.
0:46:40,0:46:42,"Da, i to je kombinacija, zar ne?"
0:46:42,0:46:50,"Ne radi se samo o cijenama ili paketima, već i o aplikaciji na web, a radi se o iskustvu korisnika za početnike i sadržaju za početnike."
0:46:50,0:46:55,I uzbudljivo je vidjeti kako sve zajedno može dovesti do dobrih rezultata.
0:46:56,0:47:12,"Da, i lijepo je da bez besplatnog probnog i mjesečnog, korisnicima koji odabiru to dobivate 15 dolara unaprijed, što mislim da je pošteno jer biste 15 dolara platili da biste otišli na svoj prvi Zoombo tečaj osobno ili bilo gdje drugdje."
0:47:12,0:47:16,"I tako dvadeset pet posto korisnika plaća vam unaprijed, čak i bez početka besplatnog probnog razdoblja."
0:47:17,0:47:21,A sada sedamdeset pet posto provodi besplatni probni razdoblje i završava na godišnjem.
0:47:21,0:47:26,"Dakle, čini se da je to zaista sjajan ishod za posao i poštena, znate, kompromisna ponuda za korisnike."
0:47:26,0:47:27,"Da, sigurno."
0:47:28,0:47:28,U redu.
0:47:28,0:47:30,Mislim da je to sjajno mjesto za zaključak.
0:47:31,0:47:42,"Zabavno je razgovarati o svim ovim iteracijama, svim naučima i zabavno je razgovarati s parom ljudi s pravim rastućim stavom u tvrtki koja postoji dvadeset četiri godine, kao što stalno govorimo."
0:47:42,0:47:48,"Dakle, hvala vam što ste podijelili uvid i čini se da imate stotine više testova koje morate napraviti."
0:47:48,0:47:55,U narednih nekoliko godina moramo napraviti još testova i mislim da ćemo u narednim godinama vidjeti mnogo više o Zumbi u zajednici aplikacija.
0:47:55,0:47:58,"Dakle, hvala što ste se priključili i hvala što ste podijelili toliko spoznaja."
0:47:58,0:47:59,Hvala što ste nas primili.
0:47:59,0:48:00,"Hvala, Davide."
0:48:00,0:48:02,Hvala vam puno što ste nas poslušali.
0:48:02,0:48:08,"Ako imate minutu, ostavite mi recenziju u svom omiljenom reproduktoru podcasta."
0:48:09,0:48:16,Također možete posjetiti chat dot subclub dot com da se pridružite našoj privatnoj zajednici.
